VehicleId,CrashId,VehicleLicenseState,VehicleLicenseYear,VehicleYear,VehicleMake,VehicleModel,VehicleColorCd1,VehiclecolorCd2,VehicleUsageTypeCd,NumberOfOccupants,VehicleBodyTypeCd,VehicleBusTypeCd,MCATVNumberOfWheels,OtherVehicleTypeCd,CVECargoBodyTypeCd,VehiclePullingOtherUnitCd,GCVWRatingCd,VehiclePublicConveyanceInd,EmergencyVehicleInvolvedInd,EmergencyVehicleOnRunInd,NoVehicleDamageQualCntl,InitialVehicleDamage,InitialImpactNA,InterstateCarrierInd,HazardousMaterialPresent,HazardousMaterialInvolved,PlacardDisplayed,HazmatClass,HazmatPlacardDiaNumber,HazardousMaterialReleased,DriverPresenceCd,OwnerDriverInd,OperatorLicenseState,OperatorLicenseType,DriverLicenseClass,MotorcycleQualified,OperatorLicenseStatus,InsuredDriverVehicleInd,InsuranceInd,InsuranceExpired,PreCrashTravelDirection,TrafficCondition,TrafficCntlMalfunctionInd,WorkZoneInd,WorkerPresentInd,TrafficCntlElectricalSignal,PedalcycleToFromSchoolInd,TowedFromScene,TowedBecauseDisabled,InitialImpactInd,AnimalCd1,AnimalCd2,AnimalCd3,AnimalCd4,VehicleActionCd1,VehicleActionCd2,VehicleActionCd3,VehicleActionCd4,VehicleActionCd5,VehicleActionCd6,VehicleActionCd7,VehicleActionCd8,VehicleActionCd9,VehicleActionCd10,VehicleActionCd11,VehicleActionCd12,VehicleActionCd13,VehicleActionCd14,VehicleActionCd15,TrafficControlOtherCd1,TrafficControlOtherCd2,TrafficControlOtherCd3,TrafficControlOtherCd4,TrafficControlOtherCd5,TrafficControlOtherCd6,TrafficControlOtherCd7,TrafficControlOtherCd8,TrafficControlOtherCd9,TrafficControlOtherCd10,DamageCd1,DamageCd2,DamageCd3,DamageCd4,DamageCd5,DamageCd6,DamageCd7,DamageCd8,DamageCd9,DamageCd10,DamageCd11,DamageCd12,DamageCd13,DamageCd14,DamageCd15,DamageCd16,DamageCd17,DamageCd18,DamageCd19,DamageCd20,DamageCd21,DamageCd22,DamageCd23,DamageCd24,DamageCd25,FixedObjectCd1,FixedObjectCd2,FixedObjectCd3,FixedObjectCd4,FixedObjectCd5,FixedObjectCd6,FixedObjectCd7,FixedObjectCd8,VisionObstructedCd1,VisionObstructedCd2,VisionObstructedCd3,VisionObstructedCd4,VisionObstructedCd5
2150014162V2,2150014162,MO,2015,2009,NISS,OTHR,MAR,MAR,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,3,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,S,NA,NA,N,N,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150014428V1,2150014428,MO,2015,2003,STRN,VUE,BLK,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,W,NA,NA,N,N,12,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150014867V1,2150014867,MO,2016,2011,HYUN,ACC,WHI,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,NA,N,V,N,NA,NA,N,N,U,NA,Y,N,,,,,,1,35,1,21,18,35,,,,,,,,,,12,,,,,,,,,,1,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015516V2,2150015516,MO,2016,2002,MERZ,CL4,BLU,BLU,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,N,MO,6,,NA,1,V,Y,V,W,NA,NA,N,N,12,NA,Y,Y,,,,,,5,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015518V2,2150015518,MO,NA,2010,CHEV,IMP,SIL,SIL,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,E,NA,NA,N,N,12,NA,Y,Y,,,,,,1,8,34,7,34,,,,,,,,,,,12,,,,,,,,,,1,2,3,6,7,8,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015519V1,2150015519,MO,2016,2001,MERC,COU,BLU,BLU,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,N,NA,4,,NA,NA,V,Y,V,E,NA,NA,N,N,U,NA,N,N,,,,,,3,7,20,36,,,,,,,,,,,,12,,,,,,,,,,1,2,14,15,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,12,,,,
2150015520V2,2150015520,MO,2015,2014,CHRY,TOW,WHI,NA,1,2,5,N,NA,NA,NA,N,NA,N,NA,,N,13,N,NA,NA,,NA,NA,NA,NA,1,Y,KY,1,D,NA,1,V,Y,V,S,NA,N,N,N,13,NA,Y,Y,,,,,,5,34,,,,,,,,,,,,,,12,,,,,,,,,,1,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015742V1,2150015742,MO,2016,2005,CHRY,CRU,BLU,BLU,1,3,1,N,NA,NA,NA,N,NA,N,NA,,N,12,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,N,NA,NA,N,N,12,NA,N,N,,,,,,1,5,34,,,,,,,,,,,,,12,,,,,,,,,,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015509V1,2150015509,OR,2015,2013,FRHT,TK,DGR,NA,1,1,23,N,NA,NA,1,N,G,N,NA,,Y,3,N,1,N,,N,NA,UNK,N,1,N,TX,2,,NA,1,V,Y,V,S,NA,NA,N,N,12,NA,N,N,,,,,,1,14,34,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,
2150015510V1,2150015510,MO,2016,2008,HOND,CIV,BLU,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,10,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,NA,N,N,12,NA,Y,Y,,,,,,1,20,8,29,6,34,,,,,,,,,,12,,,,,,,,,,9,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015511V2,2150015511,MO,2016,2014,HOND,PLT,MAR,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,S,NA,NA,N,N,12,NA,Y,N,,,,,,1,8,5,34,,,,,,,,,,,,12,,,,,,,,,,1,2,3,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015512V1,2150015512,MO,2015,2003,DODG,DAK,BLU,BLU,1,2,19,N,NA,NA,NA,N,L,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,W,NA,NA,N,N,12,NA,Y,Y,,,,,,3,17,34,,,,,,,,,,,,,12,,,,,,,,,,10,11,12,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015513V2,2150015513,MO,NA,2006,FORD,CVC,GRY,GRY,1,1,1,N,NA,NA,NA,N,NA,N,NA,,Y,8,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,N,NA,N,N,N,12,NA,N,N,,,,,,9,27,11,34,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015514V2,2150015514,MO,2015,2003,FORD,FOC,GLD,GLD,1,3,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,NA,N,N,12,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015515V2,2150015515,MO,2017,2013,CHEV,MAL,RED,RED,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,NA,N,N,12,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015518V3,2150015518,MO,2017,2003,HYUN,SFE,BRO,BRO,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,N,MO,6,,NA,1,V,Y,V,E,NA,NA,N,N,12,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015523V2,2150015523,MO,2016,2008,FORD,FUS,GRN,GRN,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,W,NA,NA,N,N,12,NA,Y,Y,,,,,,1,8,34,34,,,,,,,,,,,,12,,,,,,,,,,1,6,7,8,9,10,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015524V2,2150015524,MO,2017,2013,HYUN,SON,SIL,SIL,1,3,1,N,NA,NA,NA,N,NA,N,NA,,N,4,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,W,NA,N,N,N,13,NA,N,N,,,,,,5,34,,,,,,,,,,,,,,12,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015525V1,2150015525,MO,2015,2005,TOYT,TUN,GRY,GRY,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,S,NA,NA,N,N,12,NA,N,N,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,7,8,9,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015629V2,2150015629,MO,2015,2005,CHEV,SLV,SIL,SIL,1,2,19,N,NA,NA,NA,N,L,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,S,NA,NA,N,N,12,NA,Y,N,,,,,,1,7,34,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,12,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150018134V1,2150018134,MO,2016,2006,KIA,SPC,MAR,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,U,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,W,NA,N,N,N,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150018297V1,2150018297,MO,2015,2014,MAZD,MZ3,SIL,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,4,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,N,NA,NA,N,N,12,NA,N,N,,,,,,1,2,1,3,39,,,,,,,,,,,12,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150018297V2,2150018297,NA,NA,U,,,GRN,NA,4,1,13,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,CO,U,,NA,4,NA,NR,V,N,NA,NA,N,N,12,N,N,N,,,,,,1,2,34,,,,,,,,,,,,,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150018301V2,2150018301,MO,2016,2014,HOND,CIV,BLU,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,N,MO,6,,NA,1,V,Y,V,E,NA,N,N,N,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150018303V1,2150018303,MO,2015,2008,CHEV,SPE,BLK,BLK,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,2,,NA,1,V,Y,V,W,NA,N,N,N,13,NA,N,N,,,,,,12,34,,,,,,,,,,,,,,12,,,,,,,,,,8,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150018305V1,2150018305,MO,2015,2011,FORD,F35,WHI,WHI,1,2,19,N,NA,NA,NA,N,L,N,NA,,Y,7,N,NA,NA,,NA,NA,NA,NA,1,N,MO,2,,NA,1,V,Y,V,E,NA,N,N,N,17,NA,N,N,,,,,,11,34,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150018310V1,2150018310,MO,2016,2006,BMW,650,BLK,BLK,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,5,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,N,N,N,13,NA,Y,Y,,,,,,5,34,,,,,,,,,,,,,,12,,,,,,,,,,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150018313V1,2150018313,MO,2015,1999,DODG,R15,BLK,BLK,U,1,19,N,NA,NA,NA,N,L,N,NA,,N,,N,NA,NA,,NA,NA,NA,NA,U,N,UK,U,,NA,U,NA,NR,V,E,NA,NA,N,N,12,NA,Y,N,,,,,,21,36,,,,,,,,,,,,,,12,,,,,,,,,,1,14,15,19,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,12,,,,
2150018318V2,2150018318,MO,2016,2011,CHEV,EQX,SIL,SIL,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,S,NA,NA,N,N,12,NA,Y,Y,,,,,,12,34,34,,,,,,,,,,,,,12,,,,,,,,,,1,6,7,8,9,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150018319V2,2150018319,MO,2015,1999,DODG,DAK,WHI,NA,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,E,NA,1,D,Y,V,W,NA,N,N,N,13,NA,Y,Y,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150018728V1,2150018728,MO,2015,2001,TOYT,TAC,GRN,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,11,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,Y,N,N,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,6,7,8,9,10,11,17,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150018730V1,2150018730,MO,2016,2004,CHRY,CRU,MAR,NA,1,3,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,N,NA,N,N,N,13,NA,Y,Y,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015509V2,2150015509,MO,2016,2002,VOLK,OTHR,BLU,BLK,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,13,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,S,NA,NA,N,N,12,NA,Y,Y,,,,,,1,34,7,22,20,,,,,,,,,,,12,,,,,,,,,,1,2,3,7,8,9,10,11,12,13,14,15,16,19,,,,,,,,,,,,,,,,,,,,12,,,,
2150015516V1,2150015516,MO,2017,1999,FORD,RNG,GRN,GRN,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,6,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,N,NA,NA,N,N,12,NA,Y,Y,,,,,,1,14,34,,,,,,,,,,,,,12,,,,,,,,,,5,6,7,8,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015518V1,2150015518,MO,2015,2008,INTL,OTHR,YEL,YEL,1,2,7,1,NA,NA,11,N,G,N,NA,,Y,8,N,1,N,,N,NA,UNK,N,1,N,MO,2,,NA,1,V,Y,V,E,NA,NA,N,N,12,NA,N,N,,,,,,12,34,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015520V1,2150015520,MO,2015,2003,CADI,ESC,BLK,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,N,E,W,NA,N,N,N,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015739V2,2150015739,MO,2015,2000,HOND,ACC,BLK,BLK,1,4,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,E,NA,N,N,N,13,NA,Y,Y,,,,,,1,8,34,,,,,,,,,,,,,12,,,,,,,,,,1,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015922V2,2150015922,MO,2016,2011,HYUN,SON,BLK,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,NA,N,N,12,NA,N,N,,,,,,12,34,,,,,,,,,,,,,,12,,,,,,,,,,7,8,9,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150016063V2,2150016063,MO,2017,2011,KIA,SOR,TAN,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,E,NA,NA,N,N,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150016224V2,2150016224,MO,2015,1997,MITS,OTHR,RED,GRY,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,N,NA,N,N,N,13,NA,Y,Y,,,,,,1,34,34,,,,,,,,,,,,,12,,,,,,,,,,1,11,12,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150016229V1,2150016229,MO,2015,2000,TOYT,COA,SIL,SIL,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,S,NA,N,N,N,13,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150016546V2,2150016546,UK,U,U,LINC,TOW,WHI,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,,N,NA,NA,,NA,NA,NA,NA,U,Y,,U,,NA,U,NA,NR,V,W,NA,N,N,N,12,NA,N,N,,,,,,12,9,1,34,,,,,,,,,,,,4,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150016723V2,2150016723,MO,2015,2008,MAZD,MZ3,GRY,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,S,3,NA,N,N,12,NA,Y,Y,,,,,,1,8,15,34,7,20,,,,,,,,,,12,,,,,,,,,,6,7,8,9,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150016723V3,2150016723,MO,U,2010,FORD,ECP,GRY,NA,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,S,3,NA,N,N,12,NA,N,N,,,,,,1,34,7,34,7,8,,,,,,,,,,12,,,,,,,,,,1,2,3,13,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150023612V1,2150023612,MO,2016,2000,NISS,MAX,TAN,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,N,MO,NA,,NA,NA,NA,N,V,N,NA,NA,N,N,12,NA,Y,Y,,,,,,1,20,36,22,,,,,,,,,,,,12,,,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,,,,,,,,,20,,,,,,,,12,,,,
2150024032V1,2150024032,MO,2015,2004,GMC,HU2,WHI,NA,1,1,20,N,NA,NA,NA,N,1,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,E,NA,1,V,Y,V,E,NA,NA,N,N,12,NA,N,N,,,,,,1,9,36,,,,,,,,,,,,,12,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,12,,,,
2150024262V2,2150024262,MO,2015,1997,CHEV,MAL,WHI,NA,1,2,1,N,NA,NA,NA,N,NA,N,NA,,N,2,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,NA,N,E,E,NA,NA,N,N,12,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,
2150024413V2,2150024413,MO,2016,2010,NISS,ALT,GRY,GRY,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,N,3,NA,N,N,12,NA,Y,Y,,,,,,12,34,34,,,,,,,,,,,,,12,,,,,,,,,,1,7,8,9,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150024576V1,2150024576,MO,2016,2012,FORD,OTHR,BLU,BLU,1,3,5,N,NA,NA,NA,N,NA,N,3,,N,12,N,NA,NA,,NA,NA,NA,NA,1,N,MO,2,,NA,1,V,Y,V,W,NA,NA,N,N,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150024578V2,2150024578,UK,U,2007,CHEV,IMP,SIL,SIL,1,3,1,N,NA,NA,NA,N,NA,N,NA,,N,,N,NA,NA,,NA,NA,NA,NA,U,N,,U,,NA,U,NA,NR,V,E,NA,U,N,N,13,NA,N,N,,,,,,12,9,3,34,,,,,,,,,,,,12,,,,,,,,,,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150024719V1,2150024719,MO,2016,2004,CHRY,SEB,GRN,GRN,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,10,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,N,NA,N,N,N,13,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150025034V1,2150025034,MO,2015,2002,MERZ,320,SIL,SIL,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,NA,NA,N,V,N,NA,NA,N,N,12,NA,N,N,,,,,,1,20,36,35,,,,,,,,,,,,12,,,,,,,,,,1,10,11,12,13,14,,,,,,,,,,,,,,,,,,,,36,,,,,,,,12,,,,
2150025035V1,2150025035,MO,2016,2010,FORD,FUS,GRY,GRY,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,S,NA,NA,N,N,12,NA,Y,Y,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,1,2,3,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150025039V2,2150025039,MO,2016,2010,JEEP,LBY,SIL,SIL,1,1,3,N,NA,NA,NA,N,NA,N,NA,,N,10,N,NA,NA,,NA,NA,NA,NA,1,N,CO,1,F,NA,1,V,Y,V,N,NA,N,N,N,12,NA,N,N,,,,,,5,34,,,,,,,,,,,,,,4,,,,,,,,,,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150025040V2,2150025040,MO,2015,2007,TOYT,YAR,SIL,SIL,1,4,1,N,NA,NA,NA,N,NA,N,NA,,N,1,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,E,NA,N,N,N,13,NA,N,N,,,,,,14,1,34,,,,,,,,,,,,,12,,,,,,,,,,1,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015735V2,2150015735,MO,2015,2007,CHEV,SLV,WHI,NA,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,12,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,V,Y,V,W,NA,NA,N,N,12,NA,N,N,,,,,,1,34,,,,,,,,,,,,,,12,,,,,,,,,,12,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015736V1,2150015736,MO,2016,1996,FORD,ESC,RED,NA,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,12,N,NA,NA,,NA,NA,NA,NA,1,N,MO,1,F,NA,1,V,Y,V,W,NA,N,N,N,12,NA,Y,Y,,,,,,9,1,34,,,,,,,,,,,,,4,,,,,,,,,,10,11,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015741V1,2150015741,MO,2016,2002,FORD,F15,BRO,BRO,1,1,19,N,NA,NA,NA,N,L,N,NA,,N,8,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,F,NA,1,D,Y,V,E,3,NA,N,N,12,NA,N,N,,,,,,1,8,12,34,,,,,,,,,,,,12,,,,,,,,,,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015742V2,2150015742,MO,2017,2013,FORD,FUS,GRY,GRY,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,E,NA,1,D,Y,V,E,NA,N,N,N,12,NA,N,N,,,,,,12,3,34,,,,,,,,,,,,,4,,,,,,,,,,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
2150015743V2,2150015743,MO,2017,2001,PONT,SNF,WHI,WHI,1,1,1,N,NA,NA,NA,N,NA,N,NA,,N,14,N,NA,NA,,NA,NA,NA,NA,1,Y,MO,1,E,NA,1,D,Y,V,E,NA,N,N,N,12,NA,Y,Y,,,,,,1,8,34,,,,,,,,,,,,,4,,,,,,,,,,1,13,14,15,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,
